Date,Open,High,Low,Close,Adj Close,Volume
2023-07-04,47.3,50.5,46.51,48.85,48.85,841571.0
2023-07-05,48.85,49.85,48.53,49.19,49.19,461083.0
2023-07-06,49.16,49.2,47.89,48.11,48.11,252248.0
2023-07-07,48.0,48.59,47.81,48.39,48.39,172268.0
2023-07-10,48.38,48.49,47.36,47.61,47.61,216794.0
2023-07-11,48.0,48.56,47.21,48.24,48.24,242128.0
2023-07-12,48.24,48.4,47.55,47.77,47.77,146811.0
2023-07-13,47.94,48.2,47.5,48.01,48.01,246040.0
2023-07-14,47.98,47.99,47.5,47.52,47.52,134610.0
2023-07-17,47.52,47.52,46.73,47.2,47.2,213944.0
2023-07-18,47.4,47.85,47.0,47.2,47.2,121135.0
2023-07-19,47.0,47.37,46.55,46.69,46.69,194150.0
2023-07-20,46.99,47.4,45.87,45.96,45.96,180988.0
2023-07-21,46.03,46.3,45.65,45.93,45.93,209766.0
2023-07-24,45.9,48.0,45.89,47.29,47.29,473988.0
2023-07-25,47.75,47.9,47.13,47.76,47.76,249098.0
2023-07-26,47.77,48.16,47.55,48.08,48.08,167788.0
2023-07-27,48.33,48.47,47.8,48.11,48.11,162255.0
2023-07-28,47.88,49.2,47.59,49.05,49.05,377573.0
2023-07-31,49.04,49.33,44.22,44.58,44.58,1359240.0
2023-08-01,44.31,44.31,42.3,43.38,43.38,1344000.0
2023-08-02,43.25,43.99,42.06,42.28,42.28,934819.0
2023-08-03,41.85,42.89,41.18,42.27,42.27,791888.0
2023-08-04,42.55,42.67,41.0,41.07,41.07,1064610.0
2023-08-07,40.66,40.66,38.56,39.13,39.13,1347890.0
2023-08-08,38.6,40.69,38.58,40.14,40.14,974177.0
2023-08-09,39.9,40.67,39.8,40.21,40.21,573863.0
2023-08-10,40.21,40.38,39.6,39.9,39.9,355953.0
2023-08-11,39.96,40.23,39.2,39.2,39.2,337898.0
2023-08-14,38.83,40.79,38.8,40.62,40.62,602790.0
2023-08-15,40.61,41.1,39.98,40.5,40.5,426582.0
2023-08-16,40.39,41.91,40.25,41.01,41.01,630409.0
2023-08-17,40.72,40.86,40.1,40.57,40.57,395599.0
2023-08-18,40.5,40.58,39.8,39.95,39.95,261862.0
2023-08-21,37.96,39.33,37.1,38.8,38.8,607921.0
2023-08-22,39.15,39.4,38.33,39.15,39.15,435386.0
2023-08-23,39.1,39.31,38.68,38.7,38.7,258171.0
2023-08-24,38.71,40.88,38.4,40.44,40.44,477737.0
2023-08-25,40.26,41.33,40.16,40.72,40.72,430306.0
2023-08-28,42.99,43.35,41.52,41.92,41.92,722102.0
2023-08-29,41.91,42.49,41.6,42.25,42.25,376997.0
2023-08-30,42.5,42.5,42.0,42.15,42.15,253504.0
2023-08-31,42.15,42.24,41.7,41.78,41.78,259633.0
2023-09-01,41.85,42.02,41.43,41.53,41.53,165313.0
2023-09-04,41.93,41.97,41.1,41.2,41.2,324688.0
2023-09-05,41.21,41.58,41.09,41.21,41.21,202444.0
2023-09-06,41.01,41.19,40.6,40.73,40.73,211816.0
2023-09-07,40.88,40.88,39.93,40.29,40.29,286649.0
2023-09-08,40.25,40.61,40.0,40.58,40.58,178497.0
2023-09-11,40.75,43.16,40.75,43.0,43.0,757357.0
2023-09-12,42.81,43.18,42.68,42.91,42.91,262043.0
2023-09-13,42.85,43.08,42.01,42.2,42.2,223141.0
2023-09-14,42.33,42.79,42.05,42.59,42.59,230089.0
2023-09-15,42.7,43.95,42.35,43.6,43.6,669591.0
2023-09-18,43.61,44.95,43.59,44.36,44.36,478974.0
2023-09-19,44.36,44.82,44.09,44.63,44.63,257266.0
2023-09-20,44.5,44.6,43.88,44.35,44.35,218104.0
2023-09-21,44.35,44.39,43.78,43.89,43.89,192238.0
2023-09-22,43.97,44.14,43.4,44.06,44.06,282408.0
2023-09-25,44.1,45.05,43.71,44.85,44.85,407403.0
2023-09-26,44.8,45.08,44.15,44.7,44.7,273018.0
2023-09-27,44.68,45.68,44.65,45.31,45.31,357243.0
2023-09-28,45.55,45.88,44.76,44.94,44.94,251307.0
2023-10-09,44.89,45.2,44.12,44.76,44.76,331422.0
2023-10-10,44.92,44.99,44.28,44.37,44.37,166019.0
2023-10-11,44.7,45.57,44.7,45.05,45.05,329577.0
2023-10-12,45.6,45.65,44.7,44.95,44.95,244608.0
2023-10-13,44.58,45.12,44.37,44.65,44.65,187513.0
2023-10-16,44.82,45.12,44.1,44.23,44.23,214400.0
2023-10-17,44.23,44.53,43.6,44.47,44.47,214293.0
2023-10-18,44.48,44.49,43.76,43.82,43.82,157011.0
2023-10-19,43.66,44.08,43.2,43.41,43.41,262747.0
2023-10-20,43.12,43.5,42.55,42.72,42.72,303034.0
2023-10-23,42.73,43.36,42.33,43.07,43.07,224632.0
2023-10-24,43.06,43.5,42.61,43.23,43.23,260856.0
2023-10-25,43.69,43.87,43.06,43.17,43.17,275145.0
2023-10-26,43.89,44.85,43.45,44.45,44.45,418092.0
2023-10-27,44.26,45.55,43.88,45.4,45.4,414072.0
2023-10-30,45.45,47.0,45.2,46.58,46.58,550654.0
2023-10-31,48.53,48.78,47.23,47.94,47.94,706569.0
2023-11-01,47.95,48.18,47.29,47.97,47.97,335687.0
2023-11-02,48.17,48.2,47.71,47.9,47.9,205142.0
2023-11-03,47.8,48.1,47.4,47.51,47.51,212838.0
2023-11-06,48.49,48.88,48.16,48.33,48.33,378138.0
2023-11-07,48.5,48.81,48.18,48.43,48.43,261492.0
2023-11-08,48.47,49.74,48.47,49.28,49.28,318466.0
2023-11-09,49.14,49.37,48.27,48.38,48.38,294700.0
2023-11-10,48.1,48.68,48.03,48.39,48.39,186558.0
2023-11-13,48.51,48.64,47.06,47.3,47.3,338641.0
2023-11-14,47.37,47.68,46.8,47.04,47.04,206788.0
2023-11-15,47.68,47.98,47.16,47.33,47.33,156722.0
2023-11-16,47.03,47.48,46.76,46.8,46.8,139576.0
2023-11-17,46.79,47.33,46.68,47.14,47.14,211799.0
2023-11-20,47.21,47.98,46.96,47.49,47.49,231080.0
2023-11-21,47.6,48.08,47.31,47.58,47.58,205466.0
2023-11-22,47.58,47.67,47.14,47.14,47.14,126902.0
2023-11-23,47.15,47.27,46.65,47.17,47.17,126847.0
2023-11-24,47.01,47.21,46.72,46.93,46.93,146471.0
2023-11-27,46.92,47.1,46.42,46.8,46.8,184432.0
2023-11-28,46.7,47.5,46.58,47.5,47.5,204180.0
2023-11-29,47.5,47.9,47.33,47.67,47.67,175454.0
2023-11-30,47.7,48.08,47.43,48.02,48.02,215983.0
2023-12-01,47.95,48.13,45.83,46.58,46.58,408166.0
2023-12-04,46.56,46.64,45.5,45.99,45.99,276861.0
2023-12-05,45.83,46.3,45.15,45.25,45.25,265791.0
2023-12-06,45.22,46.02,44.85,45.41,45.41,220289.0
2023-12-07,45.48,45.75,44.73,44.78,44.78,237438.0
2023-12-08,44.77,45.66,44.65,45.59,45.59,292413.0
2023-12-11,45.37,46.6,45.06,46.53,46.53,267695.0
2023-12-12,46.53,46.66,45.45,45.8,45.8,212970.0
2023-12-13,45.54,46.09,45.52,45.62,45.62,186764.0
2023-12-14,46.08,46.19,45.57,45.73,45.73,194061.0
2023-12-15,45.75,45.84,44.45,44.66,44.66,259066.0
2023-12-18,44.59,45.78,44.18,45.49,45.49,244786.0
2023-12-19,45.41,45.44,44.21,44.78,44.78,214347.0
2023-12-20,44.7,45.18,44.19,44.23,44.23,189821.0
2023-12-21,44.18,44.63,44.05,44.49,44.49,188352.0
2023-12-22,44.48,44.57,43.51,44.01,44.01,242358.0
2023-12-25,44.01,44.55,43.9,44.0,44.0,133612.0
2023-12-26,44.0,44.07,43.3,43.98,43.98,150554.0
2023-12-27,43.9,44.21,43.36,44.09,44.09,216015.0
2023-12-28,44.1,44.85,43.93,44.75,44.75,307634.0
2023-12-29,44.88,45.4,44.65,45.23,45.23,242380.0
2024-01-01,0,0,0,0,0,0
2024-01-02,0,0,0,0,0,0
2024-01-03,0,0,0,0,0,0
2024-01-04,0,0,0,0,0,0
2024-01-05,0,0,0,0,0,0
2024-01-08,0,0,0,0,0,0
2024-01-09,0,0,0,0,0,0
2024-01-10,0,0,0,0,0,0
2024-01-11,0,0,0,0,0,0
2024-01-12,0,0,0,0,0,0
2024-01-15,0,0,0,0,0,0
